title,domestic_revenue,distributor,opening_theaters,MPAA,release_days,action,animation,comedy,drama,horror,thriller
Jurassic Park,5.6742271407891565,3,3.6163704722912695,4,2.130333768495006,0,1,0,0,0,0
Avatar,6.931681215551307,2,3.5427009694481106,0,1.7708520116421442,0,1,0,0,0,0
The Lion King,5.990007901122043,4,3.498172660636544,4,2.1271047983648077,1,0,0,0,0,0
Star Wars,1.4771212547196624,1,3.4391747398434687,3,1.8260748027008264,0,0,0,1,0,0
Frozen,6.9878143108743025,0,3.452246574520437,3,2.12057393120585,0,0,0,0,1,0
Inception,5.847407299652442,3,3.273695587930092,1,2.0644579892269186,0,0,0,0,0,1
The Dark Knight,6.02442696419415,1,3.4496326504700745,1,1.9395192526186185,0,0,0,1,0,0
Harry Potter,4.8464793790401135,3,3.1156105116742996,1,1.1760912590556813,1,0,0,0,0,0
Toy Story,6.86855798226851,2,3.628695382714023,2,2.2329961103921536,0,0,1,0,0,0
Finding Nemo,6.939365475166261,4,3.308350948586726,1,2.0,0,0,0,0,0,1
Black Panther,5.848585037676085,3,3.3586960995738107,4,2.060697840353612,0,0,0,0,0,1
The Godfather,6.967674268286079,4,3.377124042346456,3,2.2329961103921536,0,0,0,1,0,0
Spider-Man,6.958248104680409,0,2.912753303671323,2,1.7993405494535817,0,0,0,1,0,0
Shrek,6.87474701004779,0,2.546542663478131,1,2.0530784434834195,0,1,0,0,0,0
Iron Man,6.914299566789039,2,2.857935264719429,0,0.9030899869919435,0,1,0,0,0,0
Captain America,6.959693251360328,1,3.589502796263764,1,2.130333768495006,0,1,0,0,0,0
Batman Begins,6.753952473317814,0,3.449478399187365,0,2.060697840353612,0,0,1,0,0,0
Wonder Woman,6.834390371953558,2,3.562887381293879,4,1.863322860120456,0,0,1,0,0,0
Guardians of the Galaxy,6.169863037928849,2,3.513350798805957,1,1.6127838567197355,0,0,0,1,0,0
Coco,6.446439610718681,0,3.117602691690084,3,2.03342375548695,0,0,0,0,0,1
Pirates of the Caribbean,5.926234374126505,4,3.6487502126980194,1,1.9395192526186185,0,0,1,0,0,0
X-Men,6.979164077174882,2,2.6875289612146345,2,1.462397997898956,0,0,1,0,0,0
The Matrix,6.285425650570493,3,3.48826861549546,4,2.1818435879447726,0,0,1,0,0,0
Forrest Gump,6.897956425480931,0,3.650793039651931,3,2.1271047983648077,0,1,0,0,0,0
Jaws,6.881470023484464,3,2.113943352306837,4,2.0211892990699383,0,0,0,1,0,0
Interstellar,6.857339855247644,3,3.594060901270418,1,2.1958996524092336,0,0,0,0,0,1
Deadpool,3.9023836844324715,3,1.9637878273455553,0,1.9731278535996986,0,0,0,0,0,1
Mad Max,6.763313040069762,0,2.655138434811382,3,1.3979400086720377,0,0,0,1,0,0
The Hunger Games,6.845449366191793,4,3.5673793076509788,4,1.9344984512435677,0,0,0,1,0,0
The Avengers,6.65670866116768,3,3.2422929049829308,2,1.9084850188786497,0,0,0,0,1,0
Titanic,6.111148883055898,0,3.1386184338994925,0,1.9912260756924949,0,0,0,0,1,0
Jurassic Park,6.750068555102272,0,3.5928426831311002,2,1.5314789170422551,0,0,1,0,0,0
Avatar,6.944219745712172,3,3.3939260065858368,2,1.9590413923210936,0,0,1,0,0,0
The Lion King,5.243796780453741,0,2.287801729930226,3,2.2068258760318495,0,0,0,0,0,1
Star Wars,6.7801656066784535,1,3.388633969351789,3,1.3010299956639813,0,0,1,0,0,0
Frozen,6.2224810561529535,0,2.6503075231319366,0,2.1072099696478683,0,0,1,0,0,0
Inception,6.916316321196695,4,3.0610753236297916,2,0.3010299956639812,1,0,0,0,0,0
The Dark Knight,5.082354451330969,4,2.4913616938342726,4,1.462397997898956,1,0,0,0,0,0
Harry Potter,3.968015713993642,4,2.298853076409707,3,1.3010299956639813,0,0,0,1,0,0
Toy Story,5.9192088842704225,2,2.94546858513182,3,2.1903316981702914,0,0,0,0,0,1
Finding Nemo,6.770071052009139,2,3.601734148260105,2,0.8450980400142568,0,1,0,0,0,0
Black Panther,5.408377357065605,0,2.787460474518415,2,2.1818435879447726,0,0,0,1,0,0
The Godfather,6.809321494338586,0,2.5403294747908736,2,2.2528530309798933,0,0,0,0,1,0
Spider-Man,5.651888311598324,3,3.016615547557177,2,2.24551266781415,1,0,0,0,0,0
Shrek,6.985118945813266,1,2.3364597338485296,2,1.6434526764861874,0,1,0,0,0,0
Iron Man,6.6981343130999775,4,2.9867717342662448,4,2.0644579892269186,0,0,0,1,0,0
Captain America,6.4689655382591305,1,3.5933968423002067,4,1.0791812460476249,0,1,0,0,0,0
Batman Begins,5.9696227587420845,4,3.197831693328903,2,1.9444826721501687,0,0,0,0,0,1
Wonder Woman,6.951605785221248,3,3.140193678578631,1,1.9867717342662448,1,0,0,0,0,0
Guardians of the Galaxy,5.628408345134345,0,3.2995072987004876,3,1.863322860120456,1,0,0,0,0,0
Coco,4.786439071986559,4,3.6238692683503024,0,1.7781512503836436,0,1,0,0,0,0
Pirates of the Caribbean,6.863851366309538,4,3.2340108175871793,1,2.2430380486862944,0,0,0,0,0,1
X-Men,6.783905436449114,4,3.204662511748219,3,2.1271047983648077,0,0,0,0,1,0
The Matrix,6.9466209389561095,4,3.4488608456074408,4,1.3617278360175928,0,0,0,1,0,0
Forrest Gump,6.65906311924262,4,3.321391278311689,1,1.7853298350107671,0,0,1,0,0,0
Jaws,5.4497683462943005,2,2.8567288903828825,3,1.8260748027008264,0,0,0,0,1,0
Interstellar,5.308049784592312,0,2.9731278535996988,1,1.845098040014257,0,0,0,1,0,0
Deadpool,5.670466656094124,2,2.574031267727719,4,2.173186268412274,0,0,0,0,0,1
Mad Max,6.299236134115735,3,3.4092566520389096,2,2.0755469613925306,0,0,0,1,0,0
The Hunger Games,6.471893730478659,0,3.3100557377508912,0,1.7781512503836436,0,0,0,0,1,0
The Avengers,6.630256564448791,2,3.2038484637462346,2,2.0681858617461617,1,0,0,0,0,0
Titanic,6.909552071367025,1,3.5666731376061165,4,2.1818435879447726,0,0,0,0,1,0
Jurassic Park,6.649573557692295,4,3.081707270097349,3,2.24551266781415,0,0,1,0,0,0
Avatar,5.275571622832344,2,3.4345689040341987,3,2.0492180226701815,1,0,0,0,0,0
The Lion King,6.4432731600030975,1,2.756636108245848,1,2.220108088040055,0,0,1,0,0,0
Star Wars,4.30328247558452,4,3.3170181010481117,1,2.0755469613925306,0,0,0,1,0,0
Frozen,6.742025141332092,0,2.89707700320942,0,1.6720978579357175,1,0,0,0,0,0
Inception,4.2065830348377915,4,3.5487578285737045,1,2.0043213737826426,0,0,0,1,0,0
The Dark Knight,6.439235243008431,4,3.477555332198981,3,1.6232492903979006,0,0,1,0,0,0
Harry Potter,6.968597904630253,1,1.505149978319906,3,2.103803720955957,0,0,1,0,0,0
Toy Story,6.837885588403388,3,3.404833716619938,2,1.7160033436347992,0,0,1,0,0,0
Finding Nemo,6.853951537152386,1,3.056142262059052,4,1.2787536009528289,0,0,0,1,0,0
Black Panther,6.907127471614501,1,3.6488477083728936,2,0.3010299956639812,0,0,0,0,0,1
The Godfather,6.949013178140897,3,2.791690649020118,4,1.6020599913279623,0,0,0,1,0,0
Spider-Man,6.867156004130319,4,3.4077307280263356,0,1.4471580313422192,0,0,0,1,0,0
Shrek,6.957272267509883,1,3.0737183503461227,0,2.037426497940624,0,0,0,1,0,0
Iron Man,5.91409393495329,4,3.3932241163612975,1,0.6020599913279624,0,0,0,0,1,0
Captain America,3.462996612028056,3,3.2530955858490316,4,1.6434526764861874,0,0,1,0,0,0
Batman Begins,6.49761926887454,2,3.3310221710418286,4,2.100370545117563,0,0,1,0,0,0
Wonder Woman,5.917626800987627,2,2.7965743332104296,1,1.792391689498254,0,0,1,0,0,0
Guardians of the Galaxy,6.202802344991304,0,2.960946195733831,1,2.187520720836463,0,0,0,0,1,0
Coco,5.8768330401843825,2,3.2757719001649312,1,2.2405492482826,1,0,0,0,0,0
Pirates of the Caribbean,5.230369719280575,1,3.422917980767662,4,1.8325089127062364,0,1,0,0,0,0
X-Men,5.293386865681379,0,3.401572845676446,4,1.1760912590556813,0,0,0,0,0,1
The Matrix,5.903756117896892,3,3.5961570809161723,3,2.0569048513364727,0,1,0,0,0,0
Forrest Gump,6.217314667984993,1,3.610979379922997,1,2.0827853703164503,0,0,0,0,1,0
Jaws,5.858698373919854,3,3.6422666189026733,1,1.591064607026499,0,1,0,0,0,0
Interstellar,5.988907501049361,0,3.118595365223762,4,1.9822712330395684,0,0,0,1,0,0
Deadpool,5.805213952344386,3,3.1482940974347455,4,2.167317334748176,0,0,0,1,0,0
Mad Max,5.53076813650453,3,3.4900990050633047,2,2.1818435879447726,0,0,0,0,0,1
The Hunger Games,5.740380850520123,4,3.381295623003826,4,1.1760912590556813,1,0,0,0,0,0
The Avengers,6.034403832608689,1,3.420945405921972,4,2.173186268412274,0,0,1,0,0,0
Titanic,5.979546553759054,4,3.2137832993353044,0,1.8129133566428555,0,0,0,0,1,0
Jurassic Park,6.302953562663816,0,3.5560611590095323,3,1.919078092376074,0,1,0,0,0,0
Avatar,4.567038135497739,4,3.42845877351558,3,1.505149978319906,0,0,1,0,0,0
The Lion King,5.6258873560916545,1,2.1492191126553797,3,1.7075701760979363,1,0,0,0,0,0
Star Wars,6.858572745704608,3,3.438384107034714,3,2.0969100130080562,0,0,1,0,0,0
Frozen,6.117421449390452,0,3.594834355583318,4,1.724275869600789,0,1,0,0,0,0
Inception,6.5546127073860685,3,1.3424226808222062,2,1.8512583487190752,0,0,0,0,1,0
The Dark Knight,6.999090460758794,0,3.527887565952705,4,1.9242792860618816,0,0,0,0,0,1
Harry Potter,6.832176358535502,1,1.968482948553935,0,2.1492191126553797,0,0,0,0,1,0
Toy Story,6.770680615528234,3,3.3136563466180315,2,1.968482948553935,1,0,0,0,0,0
Finding Nemo,6.876185325040239,1,2.92272545799326,4,1.4913616938342726,1,0,0,0,0,0
Black Panther,5.814580516010318,3,2.9804578922761,2,1.2041199826559248,0,0,1,0,0,0
The Godfather,6.9080281796971486,2,2.8819549713396007,1,2.0453229787866576,0,1,0,0,0,0
Spider-Man,5.546904013911938,3,3.4712917110589387,4,0.3010299956639812,0,0,0,0,1,0
Shrek,6.971353792035027,2,3.589502796263764,2,1.6434526764861874,0,0,0,0,1,0
Iron Man,6.2478476217622,4,2.940516484932567,0,1.792391689498254,0,1,0,0,0,0
Captain America,6.877496489894538,1,3.1908917169221698,4,2.0253058652647704,0,0,1,0,0,0
Batman Begins,6.613084369246941,2,3.6049816296074315,3,1.9138138523837167,0,0,0,0,0,1
Wonder Woman,5.891365712934619,3,3.44870631990508,2,1.8195439355418688,0,0,0,0,1,0
Guardians of the Galaxy,5.796216204835859,3,3.3003780648707024,2,2.0681858617461617,0,0,0,1,0,0
Coco,6.159610199491249,2,3.4893959217271293,1,1.9242792860618816,0,0,0,0,0,1
Pirates of the Caribbean,5.995999147527459,0,3.466125870418199,3,2.113943352306837,1,0,0,0,0,0
X-Men,6.473966983297896,1,2.6866362692622934,4,1.7481880270062005,0,1,0,0,0,0
The Matrix,5.731190546542774,4,1.8808135922807914,4,1.662757831681574,0,0,0,0,0,1
Forrest Gump,6.665191170487458,1,3.609914410085998,3,2.0530784434834195,0,0,0,0,1,0
Jaws,6.905100884994664,2,2.9921114877869495,4,1.9294189257142926,0,0,1,0,0,0
Interstellar,6.7511135939313105,0,3.6283889300503116,2,2.2041199826559246,0,1,0,0,0,0
Deadpool,4.953131225183445,1,3.6506959797606107,1,1.845098040014257,0,0,1,0,0,0
Mad Max,3.5241363765925686,3,3.6049816296074315,2,2.100370545117563,1,0,0,0,0,0
The Hunger Games,6.842560628355413,0,3.4409090820652177,1,1.8195439355418688,0,0,0,0,1,0
The Avengers,6.697824737638468,1,3.545554507234065,1,2.0644579892269186,0,0,1,0,0,0
Titanic,5.897280066836166,4,3.5542468081661105,0,2.1818435879447726,0,0,0,0,1,0
Jurassic Park,6.311855961219218,2,3.098643725817057,3,2.220108088040055,0,0,0,0,1,0
Avatar,6.9764213313478605,1,3.6110857334148725,4,1.3222192947339193,1,0,0,0,0,0
The Lion King,6.664769049201567,0,1.6127838567197355,3,2.0086001717619175,1,0,0,0,0,0
Star Wars,6.382704881369709,4,2.1367205671564067,2,1.505149978319906,0,0,0,0,0,1
Frozen,5.5783881862707645,4,3.6417714706539592,3,2.0863598306747484,0,0,1,0,0,0
Inception,6.915665185632151,2,3.2830749747354715,3,1.7993405494535817,1,0,0,0,0,0
The Dark Knight,4.389821462910523,2,3.42781057267599,0,2.1398790864012365,0,0,0,0,1,0
Harry Potter,6.197999375182828,3,3.29269900304393,4,0.8450980400142568,0,0,0,0,1,0
Toy Story,5.7267060234131675,3,2.929929560084588,2,0.9030899869919435,0,1,0,0,0,0
Finding Nemo,6.901988305777342,3,3.4720246977002813,1,2.214843848047698,1,0,0,0,0,0
Black Panther,5.307198562002274,4,3.1065308538223815,1,2.0569048513364727,0,0,0,0,0,1
The Godfather,6.0479205705836385,1,3.40705081480425,4,1.505149978319906,0,0,0,0,0,1
Spider-Man,6.750437806619387,2,2.935003151453655,2,1.9444826721501687,0,0,0,0,1,0
Shrek,6.646852493994155,4,3.053462604925455,0,2.2430380486862944,0,0,0,1,0,0
Iron Man,6.92532792593853,3,3.130333768495006,0,1.6232492903979006,0,0,0,0,0,1
Captain America,6.83298528953613,2,3.5728716022004803,1,2.0170333392987803,0,1,0,0,0,0
Batman Begins,6.849422915166868,3,3.229681842317676,1,2.250420002308894,1,0,0,0,0,0
Wonder Woman,6.842388042536086,4,2.9965116721541785,2,1.5563025007672873,1,0,0,0,0,0
Guardians of the Galaxy,5.342256827627854,1,3.586249638866042,1,1.0791812460476249,0,1,0,0,0,0
Coco,4.778932277737139,4,2.4683473304121573,1,1.2787536009528289,0,1,0,0,0,0
Pirates of the Caribbean,6.955787823701598,4,3.287129620719111,4,2.1072099696478683,0,0,0,0,0,1
X-Men,4.999847970324589,4,3.130655349022031,4,1.255272505103306,0,0,1,0,0,0
The Matrix,5.9799733564776565,0,3.580696939712437,3,2.220108088040055,0,1,0,0,0,0
Forrest Gump,6.948017812838804,2,3.571475903681944,4,1.8512583487190752,0,1,0,0,0,0
Jaws,6.380164552545214,4,3.1908917169221698,4,2.220108088040055,0,0,0,0,0,1
Interstellar,5.819098226052904,0,3.5671440451956573,4,0.7781512503836436,0,1,0,0,0,0
Deadpool,6.97334319178723,4,3.5558196830611912,2,2.0492180226701815,1,0,0,0,0,0
Mad Max,6.398583156639201,2,2.380211241711606,0,1.9912260756924949,0,0,1,0,0,0
The Hunger Games,6.92435466063428,3,3.492061604512599,2,1.919078092376074,0,0,0,0,0,1
The Avengers,3.963740618857884,2,3.5939502952639875,3,1.792391689498254,0,1,0,0,0,0
Titanic,6.827242326769632,0,3.328583449714202,3,2.0755469613925306,0,0,0,1,0,0
Jurassic Park,6.9048819298558275,4,3.4872798164430687,3,1.9294189257142926,1,0,0,0,0,0
Avatar,5.764489966788116,1,2.4653828514484184,2,1.9590413923210936,0,1,0,0,0,0
The Lion King,6.789539889384653,3,3.3763944420372662,2,1.8692317197309762,0,0,0,1,0,0
Star Wars,5.915164418636853,2,3.570192561095726,3,1.9242792860618816,0,0,0,1,0,0
Frozen,5.448262525557602,2,3.6014080605346837,3,2.1367205671564067,0,0,1,0,0,0
Inception,6.654180297401588,4,3.0622058088197126,3,2.0211892990699383,0,0,0,0,1,0
The Dark Knight,6.436206233383911,0,3.3380578754197563,2,2.187520720836463,0,0,0,0,0,1
Harry Potter,5.616090937907506,1,3.413467412985825,3,2.012837224705172,0,0,0,0,0,1
Toy Story,5.612386454390432,0,3.4881274962474587,2,0.6020599913279624,0,1,0,0,0,0
Finding Nemo,6.6658266777832385,3,3.6051972673883776,4,1.2041199826559248,0,1,0,0,0,0
Black Panther,5.731939121230216,0,2.6283889300503116,0,2.2329961103921536,0,0,0,1,0,0
The Godfather,6.176747416382291,2,2.9628426812012423,3,1.7781512503836436,0,0,1,0,0,0
Spider-Man,5.210104397064885,1,3.4169731726030363,4,1.6989700043360187,0,0,0,0,0,1
Shrek,5.984509761191395,4,3.0273496077747564,3,1.5563025007672873,0,0,0,0,0,1
Iron Man,4.809020720483673,3,3.010723865391773,2,2.123851640967086,0,0,0,0,0,1
Captain America,6.774963730711296,4,3.5272431163880884,1,2.0969100130080562,0,0,0,0,0,1
Batman Begins,6.763042048819544,2,3.539452491549461,1,1.2304489213782739,0,1,0,0,0,0
Wonder Woman,6.1678254868731575,2,1.380211241711606,4,2.220108088040055,1,0,0,0,0,0
Guardians of the Galaxy,5.597162958867062,0,3.0362295440862948,3,2.0043213737826426,0,0,0,1,0,0
Coco,4.794669255342644,1,2.9916690073799486,2,1.7993405494535817,1,0,0,0,0,0
Pirates of the Caribbean,6.899904399579262,4,3.374198257929083,1,1.7993405494535817,0,0,0,0,1,0
X-Men,5.46665264326537,0,3.3201462861110542,1,1.3617278360175928,0,1,0,0,0,0
The Matrix,6.873188607398374,1,3.04883008652835,2,1.724275869600789,0,0,0,0,1,0
Forrest Gump,6.963666632835182,4,3.153204900084284,3,1.9731278535996986,1,0,0,0,0,0
Jaws,5.792108605369391,1,3.0203612826477078,1,1.9395192526186185,0,0,0,0,0,1
Interstellar,6.920476673161058,2,3.344981413927258,3,1.462397997898956,0,1,0,0,0,0
Deadpool,5.787478186003987,2,3.623456048069934,3,1.6901960800285136,1,0,0,0,0,0
Mad Max,5.804173520046361,1,3.230448921378274,1,1.99563519459755,0,0,1,0,0,0
The Hunger Games,5.729480672637239,3,3.2367890994092927,2,1.5314789170422551,0,0,1,0,0,0
The Avengers,5.973162041394091,3,3.187238619831479,0,2.1271047983648077,0,0,0,1,0,0
Titanic,4.091420728992051,3,3.649140064144219,1,2.2329961103921536,0,0,0,0,0,1
Jurassic Park,6.980959993410213,0,3.137986732723532,4,1.6020599913279623,0,1,0,0,0,0
Avatar,6.617893188164537,1,3.5369370227046737,4,2.1335389083702174,1,0,0,0,0,0
The Lion King,6.928289057995824,0,2.88024177589548,1,2.164352855784437,0,0,0,0,0,1
Star Wars,5.848305529270279,4,3.3224260524059526,0,1.7403626894942439,1,0,0,0,0,0
Frozen,6.652457246636074,3,3.5390760987927767,3,1.2304489213782739,1,0,0,0,0,0
Inception,6.603733140922829,4,3.5335178620169674,3,2.2121876044039577,0,0,0,0,0,1
The Dark Knight,6.969925257197409,4,3.019116290447073,2,1.9637878273455553,1,0,0,0,0,0
Harry Potter,5.548713635818386,4,3.2931414834509307,4,2.1172712956557644,0,0,1,0,0,0
Toy Story,6.528773796454353,1,3.116275587580544,4,2.123851640967086,0,0,0,1,0,0
Finding Nemo,6.876788343498602,0,2.7958800173440754,4,1.6020599913279623,0,0,0,0,0,1
Black Panther,6.928012602694354,3,3.624797578960761,4,1.8129133566428555,1,0,0,0,0,0
The Godfather,4.697943858029253,3,3.614053105987219,0,2.2380461031287955,0,0,0,0,0,1
Spider-Man,5.483049265903298,4,3.2062860444124324,4,2.123851640967086,0,1,0,0,0,0
Shrek,6.738430445786415,0,3.3660492098002353,2,1.8195439355418688,0,0,1,0,0,0
Iron Man,5.969884436628078,1,3.6084190513172856,1,1.0791812460476249,0,0,1,0,0,0
Captain America,5.68045155155146,4,3.3352572564345317,4,1.9637878273455553,0,0,0,0,1,0
Batman Begins,5.560816135099309,1,3.6504046698680317,3,1.255272505103306,0,0,1,0,0,0
Wonder Woman,5.809785892854301,2,3.52750101098112,1,2.0492180226701815,0,0,0,1,0,0
Guardians of the Galaxy,6.920251142478577,3,3.0136796972911926,3,1.568201724066995,0,0,0,0,1,0
Coco,5.49923193447383,2,3.6466977312993345,2,2.060697840353612,0,0,0,0,1,0
Pirates of the Caribbean,4.776214327081368,3,3.6478717653062325,1,1.3222192947339193,0,0,0,0,0,1
X-Men,6.91914082508408,1,3.614264287358705,2,1.9444826721501687,1,0,0,0,0,0
The Matrix,5.861466901793266,1,3.2317243833285163,1,1.7403626894942439,0,0,1,0,0,0
Forrest Gump,6.844493764359716,0,3.252610340567373,2,1.255272505103306,0,0,0,0,0,1
Jaws,6.381534184778631,1,3.4029488293444046,1,2.1789769472931693,0,0,0,1,0,0
Interstellar,5.0628263236310875,2,3.4750898033890065,4,2.2013971243204513,0,0,0,1,0,0
Deadpool,6.9889138720795385,1,2.7730546933642626,3,1.9242792860618816,0,1,0,0,0,0
Mad Max,6.231631401243044,3,3.5621738633646483,0,1.7708520116421442,0,0,1,0,0,0
The Hunger Games,5.956282273730203,4,3.535167485114944,4,2.2528530309798933,0,0,0,1,0,0
The Avengers,5.85026690414732,2,3.6379897807846855,3,1.968482948553935,0,0,0,1,0,0
Titanic,6.924088930304352,1,3.291812687467119,1,0.6020599913279624,0,0,1,0,0,0
Jurassic Park,6.995382660104441,0,3.089905111439398,4,1.380211241711606,0,0,0,0,1,0
Avatar,4.807480907004305,0,3.537819095073274,1,1.9294189257142926,0,0,0,0,1,0
The Lion King,6.901740276053406,4,2.4668676203541096,0,2.1492191126553797,0,0,0,0,0,1
Star Wars,6.690229847327497,1,3.6246945312720813,0,1.8325089127062364,0,0,0,1,0,0
Frozen,6.811894711201506,1,1.5563025007672873,0,2.2068258760318495,1,0,0,0,0,0
Inception,5.78321802463774,4,2.848189116991399,2,1.7403626894942439,1,0,0,0,0,0
The Dark Knight,6.838975269570308,1,3.5780658838360915,2,2.060697840353612,0,0,1,0,0,0
Harry Potter,6.834714373111469,2,2.3944516808262164,0,2.2380461031287955,0,0,0,0,1,0
Toy Story,6.9737223837097755,3,3.3188977146274867,0,2.113943352306837,0,1,0,0,0,0
Finding Nemo,5.802273485703092,4,2.635483746814912,1,2.2068258760318495,0,0,0,1,0,0
Black Panther,6.9774243876258915,3,3.5403294747908736,1,2.0681858617461617,0,0,1,0,0,0
The Godfather,6.639569455495442,2,3.634275694625944,1,0.7781512503836436,0,0,0,1,0,0
Spider-Man,6.921536500969586,3,2.9872192299080047,4,2.0086001717619175,0,1,0,0,0,0
Shrek,6.650962066193809,3,3.2013971243204513,3,2.130333768495006,0,1,0,0,0,0
Iron Man,6.936845268107099,2,2.5477747053878224,4,2.2068258760318495,0,0,1,0,0,0
Captain America,5.514965908357063,2,3.414639146737009,0,1.9590413923210936,0,0,1,0,0,0
Batman Begins,4.537264858754543,1,3.5972562829251418,4,2.2329961103921536,0,0,0,1,0,0
Wonder Woman,6.224067182833123,1,2.8721562727482928,2,1.8388490907372552,0,1,0,0,0,0
Guardians of the Galaxy,6.683390103467037,3,3.3012470886362113,1,1.9637878273455553,0,1,0,0,0,0
Coco,5.756725848095928,4,3.281714970027296,2,2.2380461031287955,0,1,0,0,0,0
Pirates of the Caribbean,6.832631455873314,4,3.430075055551939,1,1.8129133566428555,1,0,0,0,0,0
X-Men,6.980329220290611,3,3.353916230920363,0,2.1522883443830563,0,1,0,0,0,0
The Matrix,6.497739805496564,3,3.524396122103842,1,1.8195439355418688,0,0,0,1,0,0
Forrest Gump,5.938875320775166,3,2.949390006644913,4,2.173186268412274,1,0,0,0,0,0
Jaws,6.914002411767177,3,2.708420900134713,2,2.1522883443830563,1,0,0,0,0,0
Interstellar,6.873130272854842,1,3.0791812460476247,0,1.3979400086720377,0,0,0,0,1,0
Deadpool,6.989543118661155,4,3.6270584640009895,0,0.6989700043360189,1,0,0,0,0,0
Mad Max,4.666845449884052,3,2.9614210940664485,4,1.3617278360175928,0,0,0,0,1,0
